%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1678872181253583029,13646,0,map,0.87198193359375,-1.166453125,0.1265398712158203,-0.0026395749300718307,-0.003820656565949321,0.710702657699585,0.7034772038459778
1678872181303541156,13646,0,map,0.87198193359375,-1.166453125,0.1265398712158203,-0.0026395749300718307,-0.003820656565949321,0.710702657699585,0.7034772038459778
1678872181353565815,13653,0,map,0.8716138916015626,-1.1432879638671876,0.1265603256225586,-0.004353242926299572,-0.004558637272566557,0.7096608877182007,0.7045152187347412
1678872181403549571,13653,0,map,0.8716138916015626,-1.1432879638671876,0.1265603256225586,-0.004353242926299572,-0.004558637272566557,0.7096608877182007,0.7045152187347412
1678872181453573650,13660,0,map,0.8716622314453125,-1.119867431640625,0.1262703094482422,-0.0023033875040709972,-0.002846733434125781,0.709466814994812,0.7047293186187744
1678872181503551953,13660,0,map,0.8716622314453125,-1.119867431640625,0.1262703094482422,-0.0023033875040709972,-0.002846733434125781,0.709466814994812,0.7047293186187744
1678872181553566833,13665,0,map,0.8719652709960938,-1.103122802734375,0.12621055603027342,-0.0023333982098847628,-0.0034716282971203327,0.7091372609138489,0.7050580382347107
1678872181603553661,13665,0,map,0.8719652709960938,-1.103122802734375,0.12621055603027342,-0.0023333982098847628,-0.0034716282971203327,0.7091372609138489,0.7050580382347107
1678872181653576776,13671,0,map,0.8718096313476562,-1.0799283447265624,0.12588247680664064,-0.003272577188909054,-0.0042382194660604,0.7082203030586243,0.7059712409973145
1678872181703541343,13671,0,map,0.8718096313476562,-1.0799283447265624,0.12588247680664064,-0.003272577188909054,-0.0042382194660604,0.7082203030586243,0.7059712409973145
1678872181753542435,13671,0,map,0.8718096313476562,-1.0799283447265624,0.12588247680664064,-0.003272577188909054,-0.0042382194660604,0.7082203030586243,0.7059712409973145
1678872181803540807,13671,0,map,0.8718096313476562,-1.0799283447265624,0.12588247680664064,-0.003272577188909054,-0.0042382194660604,0.7082203030586243,0.7059712409973145
1678872181853536448,13671,0,map,0.8718096313476562,-1.0799283447265624,0.12588247680664064,-0.003272577188909054,-0.0042382194660604,0.7082203030586243,0.7059712409973145
1678872181903580629,13678,0,map,0.8717084350585937,-1.0388211669921874,0.1254337158203125,-0.0025140070356428623,-0.0066742864437401295,0.707339346408844,0.7068381905555725
1678872181953564057,13678,0,map,0.8717084350585937,-1.0388211669921874,0.1254337158203125,-0.0025140070356428623,-0.0066742864437401295,0.707339346408844,0.7068381905555725
1678872182003569559,13683,0,map,0.8720272216796875,-1.0213703002929688,0.1250536422729492,-0.003212110372260213,-0.007700562477111816,0.7074817419052124,0.7066823840141296
1678872182053541039,13683,0,map,0.8720272216796875,-1.0213703002929688,0.1250536422729492,-0.003212110372260213,-0.007700562477111816,0.7074817419052124,0.7066823840141296
1678872182103574040,13690,0,map,0.8724459228515625,-0.9968173828125,0.12500311279296875,-0.0025340307038277388,-0.007009978871792555,0.7068518996238708,0.7073222994804382
